,title,lat,lng,price,link,time,duration,address,neighborhood,points,obs,category,mail
286,Musee Du Parfum,48.871407,2.330381,0,https://musee-parfum-paris.fragonard.com/,404,01:00:00,"9 rue Scribe, 75009 Paris France",Neighborhood: 9th Arr. - Opéra,165,"#307 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCallEmail
287,Musée National Eugène Delacroix,48.854614,2.335425,0,http://www.musee-delacroix.fr,9:30 AM - 5:30 PM,01:30:00,"6 rue de Furstemberg 6 Rue de Furstemberg, 75006 Paris France",Neighborhood: Saint-Germain-des-Prés,327,"#244 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCallEmail
288,Theatre Bobino,48.839863,2.323399,0,http://bobino.fr,404,01:30:00,"14 rue de la Gaite, 75014 Paris France",Neighborhood: Montparnasse,222,"#212 of 3,296 things to do in Paris",Theaters,Visit websiteCall
289,Musee de Mineralogie,48.845352,2.338893,0,http://www.musee.mines-paristech.fr/Home/Information,404,01:30:00,"60 boulevard Saint Michel, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,44,"#271 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCall
290,Eglise Notre-Dame de Lorette,48.87619,2.33906,0,404,404,01:00:00,"Entree 1 1 rue Flechier, 75009 Paris France",Neighborhood: 9th Arr. - Opéra,47,"#323 of 3,296 things to do in Paris",Churches & Cathedrals,Visit websiteCall
291,Place de la Contrescarpe,48.84448,2.34944,0,/RestaurantsNear-g187147-d14113605-Place_de_la_Contrescarpe-Paris_Ile_de_France.html,404,01:00:00,404,Neighborhood: 5th Arr. - Panthéon,19,"#499 of 3,296 things to do in Paris",Scenic Walking Areas,
292,Rue Saint Honore,48.86689,2.32392,0,/RestaurantsNear-g187147-d2243122-Rue_Saint_Honore-Paris_Ile_de_France.html,404,01:30:00,"Rue Saint-Honoré, 75001 Paris France",Neighborhood: 1st Arr. - Louvre,214,"#202 of 3,296 things to do in Paris",Historic Walking Areas,
293,Institut Giacometti,48.83624,2.33104,0,404,404,01:00:00,"5 rue Victor Schoelcher Metro Raspail, 75014 Paris France",Neighborhood: Montparnasse,45,"#412 of 3,296 things to do in Paris",Art Museums,Visit websiteCall
294,Musee de la Franc-Maconnerie,48.87483,2.34301,0,404,10:00 AM - 6:00 PM,01:30:00,"16 rue Cadet, 75009 Paris France",Neighborhood: 9th Arr. - Opéra,57,"#334 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCall
295,Gare du Nord,48.880383,2.355167,0,404,4:30 AM - 1:00 AM,01:00:00,"Rue de Dunkerque, 75010 Paris France",Neighborhood: 10th Arr. - Entrepôt,"2,708","#3,064 of 3,296 things to do in Paris",Architectural Buildings,Visit websiteCall
296,Maison de Radio France,48.852146,2.279464,0,404,404,01:30:00,"116 avenue du President Kennedy, 75016 Paris France",Neighborhood: 16th Arr. - Passy,76,"#277 of 3,296 things to do in Paris",Theaters,Visit websiteCall
297,Fluctuart,48.863125,2.309944,0,404,12:00 PM - 12:00 AM,01:30:00,"2 Port du Gros Caillou Pont des Invalides, 75007 Paris France",Neighborhood: Gros-Caillou,80,"#373 of 3,296 things to do in Paris",Art Museums • Children's Museums,Visit websiteCallEmail
298,Fontaine Saint-Sulpice,48.85101,2.33268,0,/RestaurantsNear-g187147-d194194-Fontaine_Saint_Sulpice-Paris_Ile_de_France.html,404,01:30:00,"76 rue Bonaparte, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,138,"#191 of 3,296 things to do in Paris",Points of Interest & Landmarks • Fountains,
299,Rue de la Paix,48.869766,2.331758,0,404,404,01:30:00,404,Neighborhood: Saint-Honoré / Triangle d'Or,78,"#291 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
300,Rue des Francs Bourgeois,48.85814,2.35988,0,/RestaurantsNear-g187147-d188468-Rue_des_Francs_Bourgeois-Paris_Ile_de_France.html,404,01:30:00,"Rue des Francs-Bourgeois, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,73,"#279 of 3,296 things to do in Paris",Points of Interest & Landmarks,
301,Passage de L'Ancre,48.864323,2.352878,0,/RestaurantsNear-g187147-d8848151-Passage_de_L_Ancre-Paris_Ile_de_France.html,404,01:00:00,"223 Saint Martin, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,27,"#407 of 3,296 things to do in Paris",Neighborhoods • Points of Interest & Landmarks,
302,Westfield Forum des Halles,48.86184,2.34667,0,404,11:00 AM - 7:00 PM,01:30:00,"101 Porte Berger, 75001 Paris France",Neighborhood: Les Halles,452,"#416 of 3,296 things to do in Paris",Shopping Malls,Visit websiteCall
303,Gare de Lyon,48.84498,2.37317,0,404,404,01:30:00,"4 Place Louis Armand, 75571 Paris France",Neighborhood: Quinze-Vingts,417,"#299 of 3,296 things to do in Paris",Architectural Buildings,Visit websiteCall
304,Paris Metro,48.864166,2.330278,0,404,404,01:30:00,404,Neighborhood: Louvre / Palais-Royal,"3,082","#541 of 3,296 things to do in Paris",Public Transportation Systems,Visit website
305,12th Arrondissement,48.829147,2.425413,0,/RestaurantsNear-g187147-d6650912-12th_Arrondissement-Paris_Ile_de_France.html,404,01:30:00,404,Neighborhood: Bois de Vincennes,49,"#413 of 3,296 things to do in Paris",Neighborhoods,
306,Théâtre des Mathurins,48.873283,2.325521,0,404,404,01:30:00,"36 rue des Mathurins, 75008 Paris France",Neighborhood: 8th Arr. - Élysée,121,"#172 of 3,296 things to do in Paris",Theaters,Visit websiteCall
307,Galerie de Mineralogie Et de Géologie,48.841663,2.356643,0,404,10:00 AM - 5:00 PM,01:30:00,"36 rue Geoffroy Saint Hilaire, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,58,"#318 of 3,296 things to do in Paris",Science Museums,Visit websiteCallEmail
308,Jardin du Carrousel,48.86162,2.333633,0,404,404,01:30:00,"Place du Carrousel, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,50,"#341 of 3,296 things to do in Paris",Parks • Gardens,Visit website
309,Colonne Vendôme,48.86747,2.32944,0,404,404,01:00:00,"Place Vendome, 75001 Paris France",Neighborhood: 1st Arr. - Louvre,61,"#284 of 3,296 things to do in Paris",Monuments & Statues,Visit website
310,La Schtroumpf Expérience,48.83114,2.28721,0,404,10:00 AM - 7:00 PM,01:30:00,"1 Place de la Porte de Versailles Paris Expo, 75015 Paris France",Neighborhood: Saint-Lambert,105,"#392 of 3,296 things to do in Paris",Amusement & Theme Parks,Visit websiteCallEmail
311,Opéra Bastille,48.85261,2.369971,0,404,7:00 PM - 11:00 PM,03:00:00,"Place de la Bastille, 75012 Paris France",Neighborhood: Bastille / Oberkampf,763,"#132 of 3,296 things to do in Paris",Theaters,Visit websiteCall
312,Musée des Egouts,48.862762,2.302461,0,404,404,01:30:00,"93 quai D Orsay, 75007 Paris France",Neighborhood: Gros-Caillou,9,"#634 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCallEmail
313,Dalida Statue,48.888508,2.338094,0,404,404,01:30:00,"Place Dalida Montmartre, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,102,"#262 of 3,296 things to do in Paris",Points of Interest & Landmarks • Monuments & Statues,Visit website
314,Square du Temple - Elie-Wiesel,48.86467,2.35978,0,404,404,01:00:00,"64 rue de Bretagne, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,38,"#380 of 3,296 things to do in Paris",Parks • Gardens • Playgrounds,Visit website
315,L'Atelier Renault,48.870125,2.305401,0,404,10:00 AM - 9:00 PM,01:00:00,"53 avenue des Champs Elysees, 75008 Paris France",Neighborhood: Champs-Élysées,192,"#245 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCall
316,Eglise Saint-Nicolas-du-Chardonnet,48.848885,2.350138,0,404,7:00 AM - 8:30 PM,01:30:00,"23 rue des Bernardins Intersection between Rue Monge and rue des Bernardins, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,52,"#321 of 3,296 things to do in Paris",Churches & Cathedrals,Visit websiteCallEmail
317,Les Marionnettes du Luxembourg,48.86415,2.33732,0,404,"10:30 AM - 12:00 PM, 2:30 PM - 5:00 PM",01:00:00,"Jardin du Luxembourg Théâtre des Marionnettes du Jardin du Luxembourg, 75006 Paris France",Neighborhood: Louvre / Palais-Royal,42,"#495 of 3,296 things to do in Paris",Theaters,Visit websiteCallEmail
318,Rue Saint Louis en l'Île,48.851845,2.356549,0,/RestaurantsNear-g187147-d194312-Rue_Saint_Louis_en_l_Ile-Paris_Ile_de_France.html,12:00 AM - 11:59 PM,01:30:00,"Île Saint-Louis, 75004 Paris France",Neighborhood: Ile de la Cité / Ile Saint-Louis,131,"#197 of 3,296 things to do in Paris",Points of Interest & Landmarks,
319,Rue de Levis,48.88353,2.313931,0,404,404,01:30:00,"Rue De Levis, 75017 Paris France",Neighborhood: Plaine de Monceaux,27,"#430 of 3,296 things to do in Paris",Flea & Street Markets,Visit website
320,Place du Trocadéro-et-du-11-Novembre,48.861595,2.289281,0,404,404,01:30:00,"Place du Trocadero, 75016 Paris France",Neighborhood: Muette,34,"#339 of 3,296 things to do in Paris",Battlefields,Visit website
321,Pavillon Carré de Baudouin,48.86997,2.393946,0,404,404,01:30:00,"121 rue de Menilmontant, 75020 Paris France",Neighborhood: Belleville / Père Lachaise,26,"#381 of 3,296 things to do in Paris",Art Museums,Visit websiteCall
322,Quartier de la Mouzaia,48.8803,2.39439,0,404,404,01:30:00,"Rue de la Mouzaia, 75019 Paris France",Neighborhood: Amérique,16,"#500 of 3,296 things to do in Paris",Neighborhoods,Visit website
323,Pont de l'Alma,48.8635,2.301726,0,404,12:00 AM - 11:59 PM,01:30:00,404,Neighborhood: 8th Arr. - Élysée,171,"#234 of 3,296 things to do in Paris",Points of Interest & Landmarks • Bridges,Visit website
324,Arenes de Lutece,48.841946,2.353158,0,404,404,01:30:00,"49 rue Monge Rue de Navarre, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,307,"#233 of 3,296 things to do in Paris",Historic Sites • Ancient Ruins • Points of Interest & Landmarks,Visit website
325,La Cigale/La Boule Noire,48.882133,2.340204,0,404,404,01:30:00,"120 boulevard de Rochechouart 18th, 75018 Paris France",Neighborhood: Clignancourt,102,"#414 of 3,296 things to do in Paris",Theaters,Visit websiteCall
326,Musée du Luxembourg,48.848568,2.334019,0,404,404,01:30:00,"19 rue de Vaugirard, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,541,"#168 of 3,296 things to do in Paris",Art Museums,Visit websiteCall
327,Place Pigalle,48.88193,2.33752,0,404,404,01:30:00,"Place Pigalle, 75009 Paris France",Neighborhood: Saint-Georges,892,"#489 of 3,296 things to do in Paris",Neighborhoods,Visit website
328,Place de la Sorbonne,48.84854,2.34292,0,/RestaurantsNear-g187147-d8442116-Place_de_la_Sorbonne-Paris_Ile_de_France.html,404,01:00:00,"Place de la Sorbonne, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,63,"#303 of 3,296 things to do in Paris",Neighborhoods • Points of Interest & Landmarks,
329,Basilique Notre Dame des Victoires,48.86659,2.3409,0,404,404,01:00:00,"Place des Petits Pères, 75002 Paris France",Neighborhood: Vivienne,39,"#324 of 3,296 things to do in Paris",Points of Interest & Landmarks • Religious Sites • Churches & Cathedrals,Visit websiteCall
330,Jardin Tino-Rossi,48.84506,2.36352,0,404,404,01:30:00,"2 quai Saint Bernard, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,33,"#452 of 3,296 things to do in Paris",Gardens,Visit website
331,Jardin Anne-Frank,48.86132,2.35404,0,404,404,01:30:00,"Impasse Berthaud Quartier Beaubourg, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,42,"#393 of 3,296 things to do in Paris",Parks,Visit website
332,Le BHV Marais,48.857185,2.353231,0,404,11:00 AM - 7:00 PM,02:30:00,"52 rue de Rivoli, 75004 Paris France",Neighborhood: Le Marais,498,"#308 of 3,296 things to do in Paris",Shopping Malls,Visit websiteCallEmail
333,Théatre Edgar,48.84151,2.3244,0,404,3:00 PM - 8:00 PM,01:30:00,"58 boulevard Edgar Quinet 14th, 75014 Paris France",Neighborhood: Montparnasse,65,"#243 of 3,296 things to do in Paris",Theaters,Visit websiteCall
334,Cour du Commerce Saint Andre,48.85251,2.33946,0,404,404,01:30:00,404,Neighborhood: Monnaie,53,"#292 of 3,296 things to do in Paris",Historic Walking Areas,Visit websiteCall
335,Aquaboulevard,48.832867,2.277098,0,404,8:00 AM - 11:00 PM,01:30:00,"4 rue Louis Armand, 75015 Paris France",Neighborhood: Javel,946,"#3,066 of 3,296 things to do in Paris",Water Parks,Visit websiteCall
336,Comédie Saint-Martin,48.86848,2.358094,0,404,404,01:30:00,"33 boulevard Saint Martin, 75003 Paris France",Neighborhood: 3rd Arr. - Temple,39,"#326 of 3,296 things to do in Paris",Theaters,Visit websiteCall
337,Théatre De La Michodière,48.86918,2.334633,0,404,404,01:30:00,"4 B rue de la Michodiere, 75002 Paris France",Neighborhood: Opéra / Bourse,95,"#258 of 3,296 things to do in Paris",Theaters,Visit websiteCall
338,Pont de Grenelle,48.85125,2.27907,0,/RestaurantsNear-g187147-d3291463-Pont_de_Grenelle-Paris_Ile_de_France.html,404,01:30:00,404,Neighborhood: 16th Arr. - Passy,75,"#385 of 3,296 things to do in Paris",Bridges,
339,Alhambra Paris,48.87067,2.363091,0,404,11:00 AM - 9:00 PM,01:30:00,"21 rue Yves Toudic, 75010 Paris France",Neighborhood: Canal Saint-Martin,120,"#374 of 3,296 things to do in Paris",Theaters,Visit websiteCall
340,Marché de Saxe-Breteuil,48.848522,2.310025,0,/RestaurantsNear-g187147-d2665986-Marche_de_Saxe_Breteuil-Paris_Ile_de_France.html,404,01:30:00,"Avenue de Saxe, 75007 Paris France",Neighborhood: Ecole-Militaire,46,"#396 of 3,296 things to do in Paris",Flea & Street Markets,
341,Little India,48.88045,2.35765,0,/RestaurantsNear-g187147-d10840345-Little_India-Paris_Ile_de_France.html,9:00 AM - 8:00 PM,01:30:00,404,Neighborhood: 10th Arr. - Entrepôt,13,"#793 of 3,296 things to do in Paris",Neighborhoods • Points of Interest & Landmarks,
342,Passerelle Debilly,48.862816,2.296899,0,/RestaurantsNear-g187147-d2194691-Passerelle_Debilly-Paris_Ile_de_France.html,404,01:30:00,"Port Debilly, 75116 Paris France",Neighborhood: 16th Arr. - Passy,62,"#360 of 3,296 things to do in Paris",Bridges,
343,Marché Belleville-Ménilmontant,48.87018,2.37873,0,404,404,02:30:00,"63 boulevard de Belleville, 75011 Paris France",Neighborhood: 11th Arr. - Popincourt,26,"#534 of 3,296 things to do in Paris",Flea & Street Markets • Farmers Markets,Visit website
344,"Ménagerie, le zoo du Jardin des Plantes",48.84383,2.3552,0,404,10:00 AM - 5:00 PM,01:30:00,"57 rue Cuvier, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,607,"#438 of 3,296 things to do in Paris",Points of Interest & Landmarks • Zoos,Visit websiteCallEmail
345,Galerie Colbert,48.866703,2.339029,0,404,404,01:00:00,"2 rue Vivienne, 75002 Paris France",Neighborhood: Vivienne,36,"#408 of 3,296 things to do in Paris",Points of Interest & Landmarks • Architectural Buildings,Visit websiteCallEmail
346,Grande Halle de la Villette,48.890556,2.391225,0,404,404,02:30:00,"211 avenue Jean Jaures, 75019 Paris France",Neighborhood: 19th Arr. - Buttes-Chaumont,378,"#530 of 3,296 things to do in Paris",Civic Centres,Visit websiteCall
347,Maison de Balzac,48.855457,2.280905,0,404,10:00 AM - 6:00 PM,01:30:00,"47 rue Raynouard, 75016 Paris France",Neighborhood: 16th Arr. - Passy,126,"#402 of 3,296 things to do in Paris",Historic Sites • History Museums,Visit websiteCall
348,Musee Art Ludique,48.840874,2.370503,0,404,404,01:30:00,"34 quai D Austerlitz, 75013 Paris France",Neighborhood: Salpêtrière,299,"#297 of 3,296 things to do in Paris",Speciality Museums,Visit websiteCall
349,Les Colonnes de Buren,48.86359,2.337047,0,404,404,01:30:00,"2 rue de Montpensier Domaine National du Palais-Royal, 75001 Paris France",Neighborhood: Louvre / Palais-Royal,101,"#371 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit website
350,La Cite des Enfants,48.896408,2.387592,0,404,10:00 AM - 7:00 PM,01:30:00,404,Neighborhood: 19th Arr. - Buttes-Chaumont,414,"#316 of 3,296 things to do in Paris",Science Museums • Children's Museums,Visit websiteCall
351,Fontaine des Quatre Parties du Monde,48.84269,2.33633,0,/RestaurantsNear-g187147-d194193-Fontaine_des_Quatre_Parties_du_Monde-Paris_Ile_de_France.html,404,01:00:00,"Avenue de L'observatoire place Ernest-Denis, 75006 Paris France",Neighborhood: 6th Arr. - Luxembourg,42,"#325 of 3,296 things to do in Paris",Fountains,
352,La Tombe du Soldat Inconnu,48.87293,2.29634,0,/RestaurantsNear-g187147-d15033764-La_Tombe_du_Soldat_Inconnu-Paris_Ile_de_France.html,12:00 AM - 11:59 PM,01:00:00,"1 Place Charles de Gaulle Beneath the Arc de Triomphe, 75008 Paris France",Neighborhood: 8th Arr. - Élysée,25,"#365 of 3,296 things to do in Paris",Points of Interest & Landmarks • Religious Sites • Monuments & Statues,
353,Statue de Winston Churchill,48.86593,2.31382,0,/RestaurantsNear-g187147-d14087744-Statue_de_Winston_Churchill-Paris_Ile_de_France.html,404,01:00:00,"Avenue Winston Churchill corner with cours de la Reine, 75008 Paris France",Neighborhood: Champs-Élysées,27,"#484 of 3,296 things to do in Paris",Monuments & Statues,
354,Pont d'Iena,48.859524,2.292333,0,/RestaurantsNear-g187147-d1991147-Pont_d_Iena-Paris_Ile_de_France.html,404,01:30:00,404,Neighborhood: Gros-Caillou,187,"#229 of 3,296 things to do in Paris",Bridges,
356,Parc de Belleville,48.870247,2.38456,0,404,404,01:30:00,"47 rue des Couronnes, 75020 Paris France",Neighborhood: Belleville / Père Lachaise,167,"#282 of 3,296 things to do in Paris",Parks,Visit website
357,Place Furstenburg,48.85439,2.33578,0,/RestaurantsNear-g187147-d191148-Place_Furstenburg-Paris_Ile_de_France.html,404,01:30:00,"Place De Furstemberg Just behind St Germain des Pres church, 75006 Paris France",Neighborhood: Saint-Germain-des-Prés,41,"#378 of 3,296 things to do in Paris",Points of Interest & Landmarks,
358,Rue de la Huchette,48.85311,2.345227,0,404,404,01:30:00,"Rue de la Huchette, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,209,"#263 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit websiteCall
359,Theatre Gaite Montparnasse,48.83934,2.32324,0,404,2:00 PM - 6:00 PM,01:30:00,"26 rue de la Gaite, 75014 Paris France",Neighborhood: Montparnasse,95,"#249 of 3,296 things to do in Paris",Theaters,Visit websiteCall
360,Square Louise Michel,48.88447,2.34391,0,404,404,01:30:00,"6 Place Saint Pierre, 75018 Paris France",Neighborhood: 18th Arr. - Buttes-Montmartre,83,"#367 of 3,296 things to do in Paris",Parks,Visit website
361,Pont au Change,48.857002,2.346833,0,/RestaurantsNear-g187147-d2042830-Pont_au_Change-Paris_Ile_de_France.html,404,01:30:00,404,Neighborhood: 1st Arr. - Louvre,105,"#270 of 3,296 things to do in Paris",Bridges,
362,29 Ave. Rapp,48.85912,2.30089,0,/RestaurantsNear-g187147-d188148-29_Ave_Rapp-Paris_Ile_de_France.html,404,01:30:00,"29 avenue Rapp, 75007 Paris France",Neighborhood: Gros-Caillou,48,"#428 of 3,296 things to do in Paris",Architectural Buildings,
363,Collège des Bernardins,48.84875,2.352287,0,404,404,01:00:00,"20 rue de Poissy, 75005 Paris France",Neighborhood: 5th Arr. - Panthéon,45,"#314 of 3,296 things to do in Paris",Points of Interest & Landmarks,Visit websiteCall
364,Village de Passy,48.8575,2.285712,0,/RestaurantsNear-g187147-d246685-Village_de_Passy-Paris_Ile_de_France.html,12:00 AM - 11:59 PM,01:30:00,"Rue de Passy - Rue de l'Annonciation - Rue Berton, 75016 Paris France",Neighborhood: 16th Arr. - Passy,59,"#327 of 3,296 things to do in Paris",Neighborhoods,
